id,views,mean_rating,bayesian_rating,ratings,follows,manga_comments,chapter_comments,title
16445,17069,8.8,8.26,44,865,11,0,Odette
16446,3842,7.24,7.79,25,143,1,1,Ito mo Tayasuku
16453,27134,8.41,8.22,116,1661,5,16,Qishi Huanxiang Ye
16454,46293,7.66,7.83,62,1790,8,10,Jigokuren; Death Life
16459,64101,6.3,6.87,159,3810,6,4,Ultimate Antihero
16460,11343,7.5,7.89,14,177,8,14,Dragon Ball Z - Elsewhere (Doujinshi)
16461,7168,8.39,8.11,41,239,2,1,500-Nen no Itonami
16464,3417,8.07,7.99,28,156,1,0,Kuroi Fuku no Shoujo Fren
16465,22681,8.79,8.15,24,976,9,69,Wet Moon
16468,18556,6.63,7.75,16,841,5,0,Mononofu
16470,35053,7.11,7.81,18,1066,10,0,Marusei
16471,5976,8.0,7.98,49,340,12,1,Toilet ga Hanako-san
16472,7031,7.24,7.84,17,279,2,2,Yuuwaku Recipe
16473,8443,8.11,8.03,70,505,5,2,Despair Trigger
16474,4454,8.67,8.09,18,89,3,2,Dragon Ball Z - Vegeta: The Prince of Dance (Doujinshi)
16475,2757,6.5,7.64,12,58,2,0,The Perfect Finger
16476,106570,6.66,7.11,157,4985,18,5,Platinum End
16477,7079,7.03,7.71,31,351,0,0,Docchi ni Suru?
16482,1165374,9.29,9.24,2220,32105,170,927,Made in Abyss
16487,6284,6.65,7.55,37,303,0,0,Netsugen wa Koko
16488,310284,5.5,5.94,376,7383,79,288,Kyochuu Rettou
16489,6170,9.6,8.37,10,219,1,0,Itoshi no Muco
16490,82867,8.14,8.07,107,4770,23,54,Bocchan to Maid
16493,3559,8.0,7.97,13,138,2,0,Kitan Jojishi Mother Goose
16495,44745,6.81,7.57,43,1427,18,17,Boku ga Boku de Aru Tame ni
16497,10347,7.4,7.64,106,517,6,0,Goodbye Kastor
16504,7768,7.44,7.87,16,270,0,0,El Cazador de la Bruja
16506,115200,8.43,8.24,118,4724,13,5,Mononoke Sharing
16508,5615,8.17,8.03,35,523,2,3,Mori no Takuma-san
16509,338702,8.74,8.68,897,11833,103,754,Hyakunichikan!!
16513,24719,8.53,8.11,30,727,15,23,Lady and Oldman
16514,33066,7.84,7.92,43,983,8,0,Getter Robo Devolution: Uchuu Saigo no 3-punkan
16516,169932,6.51,6.81,318,4042,33,139,Pygmalion
16517,12204,7.87,7.95,23,815,2,1,Aoba-kun ni Kikitai Koto
16519,154517,9.09,8.9,415,8615,39,37,Totsukuni no Shoujo
16520,26011,7.8,7.93,20,1132,2,3,Hana to Shinobi
16527,16772,8.25,8.01,16,721,0,0,Kurohyou to 16-sai
16542,71647,9.37,8.95,194,3091,37,251,Blue Giant
16544,6341,6.88,7.79,16,141,0,0,ULTRAS
16545,9365,6.0,7.7,13,383,2,2,Dance with Devils -Blight-
16546,13495,7.06,7.69,33,451,10,26,The Queen: Silent Classroom
16549,16615,8.89,8.4,72,795,7,2,The Summer of the Ubume
16550,14527,8.15,8.04,59,755,1,8,Tetsunaki no Kirinji
16551,1077082,7.33,7.36,2007,20030,462,2780,Hatsukoi Zombie
16552,437554,9.15,8.98,488,5445,153,2967,BE BLUES ~Ao ni nare~
16583,11690,8.73,8.06,11,414,3,8,House of the Restorer
16588,814801,7.92,7.93,1175,30601,151,659,Gleipnir
16591,10323,8.06,7.96,16,514,1,9,Futsuu no Joshikousei ga Locodol yatte mita.
16602,6781,9.06,8.16,17,656,1,0,Shouwa Genroku Rakugo Shinjuu
16606,4459,7.6,7.9,15,113,4,0,White of Dawn
16617,8895706,9.09,9.08,10850,103049,1531,21668,Komi-san wa Komyushou Desu.
16618,12590,5.64,7.62,14,627,0,1,Renai Metro
16619,10418,6.76,7.51,50,502,0,1,Hello Again
16620,23730,7.0,7.75,24,843,10,20,Yukibana no Tora
16640,7771,7.27,7.74,37,429,8,3,Wanko Number One
16642,45944,7.3,7.86,10,767,7,10,Minna Atsumare! Falcom Gakuen
16643,3712,8.19,8.03,31,153,1,0,Navy Blue no Hoshizora
16648,27595,8.76,8.29,55,896,14,3,Hongdo
16655,48101,8.4,8.24,134,2960,22,25,Oh! Holy
16659,21539,7.24,7.63,71,610,4,13,Kuroi Hon
16660,30389,8.51,8.22,72,976,5,29,Itoshi no Nekokke
16661,11673,8.1,8.03,69,536,1,0,23:45
16663,1479486,9.28,9.23,1873,28859,205,3760,Golden Kamuy
16664,13978,6.77,7.61,35,263,0,0,Rakuen no Ori
16665,146689,8.87,8.76,587,5798,45,446,Reiri
16668,6893,6.6,7.43,53,383,0,2,Scary Manju of the Dead
16669,54492,6.37,7.15,86,1551,11,7,Appli-Trap
16671,100980,8.84,8.62,249,4970,49,0,Radiation House
16676,7737,8.0,7.97,12,232,2,3,Usagi Shouzoku
16678,14981,6.5,7.67,18,648,1,0,Choujin Sensen
16679,16473,7.09,7.49,99,1265,8,8,Gakuen Dragon Slayer
16680,26921,7.35,7.86,17,905,7,2,Atrail - Nisekawiteki Nichijou to Senmitsu Element
16685,14854,7.63,7.87,35,1465,8,1,Momoiro Ningyo
16725,9648,7.39,7.75,49,398,0,7,Ani no Senaka
16727,2852,6.83,7.81,12,69,0,0,Mazinger Z: Relic of Terror
16731,9784,7.17,7.79,23,214,0,0,Kimi no Nioi ga Suki
16733,25955,7.54,7.68,162,1085,3,1,Sore o Koigokoro to Yobu no Nara
16734,10595,5.79,7.64,14,394,0,0,Zenra Otoko to Shibainu Otoko - Keishichou Seikatsu Anzenbu Yuugeki Sousahan
16735,19168,8.78,8.13,18,673,10,7,Udon no Kuni no Kin\'iro Kemari
16737,19362,8.17,8.01,18,816,2,5,Papa to Oyaji no Uchi Gohan
16742,36103,8.66,8.33,93,1583,18,113,Shiyakusho
16751,19403,9.03,8.43,62,1411,13,47,Kao ni Dasenai Yoshizawa-kun
16753,48693,8.93,8.3,43,1317,11,9,Kami to Yobareta Kyuuketsuki
16754,27674,8.69,8.48,198,1914,12,20,Classi9
16757,130612,8.32,8.23,239,7803,33,266,Sangatsu wa Ore-sama ni Narimasu
16768,11683,5.63,7.49,17,309,0,0,Gakuen Game Neptune: Katsudou Diary
16769,11220,7.56,7.84,39,342,3,5,Henai
16774,22315,8.31,8.16,109,1154,10,26,Hana to Sakazuki
16778,16452,8.21,8.14,178,1419,4,3,Nicochuu
16784,32123,6.41,7.48,37,1315,5,0,RWBY
16786,94624,8.51,8.26,99,1994,17,57,Toaru Idol no Accelerator-sama
16790,8611,8.42,8.14,50,566,6,0,Aoi Uroko to Suna no Machi
16792,81899,8.66,8.38,117,3257,27,78,Vanilla Spider
16795,35159,7.18,7.63,61,1433,8,49,Shin\'yaku M&auml;rchen
16797,6354,7.98,7.97,44,317,0,1,Hearty
16798,14396,8.02,7.98,44,670,5,10,Mauri to Ryuu
16799,13297,7.29,7.77,34,646,0,6,Biohazard: Heavenly Island
16800,426635,7.55,7.61,487,13757,44,332,Monogatari no Naka no Hito
16801,1275770,7.42,7.44,2554,38843,246,1575,In Another World, I\'m Called: the Black Healer
16802,18561,8.09,7.99,22,426,6,5,138E
16803,60421,6.14,7.22,56,1590,4,53,Vampire Sphere
16805,62914,6.92,7.73,24,1734,14,3,Brave Star \\u2606 Romantics
16807,60632,7.02,7.56,58,2958,10,75,Shunkan Lyle
16808,11008,6.82,7.76,17,519,4,16,Dance Dance Danseur
16810,60663,8.07,8.03,163,2788,20,46,Akita Imokko! Ebina-chan
16815,446063,9.03,8.87,465,5428,188,2382,Ao Ashi
16817,48962,7.11,7.52,85,2125,29,84,Sakura Nadeshiko
16820,5867,8.33,8.06,27,139,4,0,Dare mo Shiranai 29-nichi
16821,50827,8.78,8.35,72,2936,10,2,Vanitas no Carte
16823,62170,7.0,7.53,67,1991,6,35,Hinadori no Waltz
16825,43437,8.82,8.27,45,1358,9,10,Ginga Eiyuu Densetsu
16834,9504,9.3,8.35,33,451,3,1,Ashonde yo - Uchi no Inu Log
16838,132394,7.5,7.64,186,5107,28,189,Soushi Souai
16853,14896,8.46,8.13,39,903,2,3,Tsukushi Mates
16854,6967,7.71,7.91,24,265,2,0,Thank You My God
16856,6241,5.37,7.32,27,205,0,0,Ijimekko no Okada-kun
16858,23233,6.24,7.55,25,745,13,9,Sefure no Pride
16859,8120,8.5,8.24,84,395,2,1,Ryu to Hidari Te
16861,34562,8.41,8.09,32,1581,6,23,Nyoroko\'s Live Broadcasting!
16868,124555,8.11,8.05,109,3160,20,90,Angolmois - Genkou Kassenki
16870,6974,6.68,7.72,19,136,0,0,Nanimoiuna
16871,7782,8.13,8.04,60,665,7,3,Nemurenu Ou ni Sasagu Yogatari
16873,4052,7.4,7.87,15,106,1,0,A Small World
16881,8916,7.73,7.94,11,301,2,0,Mahou Shoujo Lyrical Nanoha INNOCENTS
16890,7340,8.36,8.02,14,311,5,5,Samurai Sensei
16894,22607,4.6,7.17,25,562,6,0,Cross and Crime
16895,9758,6.74,7.74,19,910,2,1,Heroine Voice
16898,9564,8.14,8.02,49,568,4,1,Kanaria-tachi no Fune
16900,21767,7.93,7.95,40,781,7,28,Hanaizawa-chou Kouminkan Dayori
16904,34989,8.23,8.13,144,3627,19,60,Crazy for You
16908,449295,6.27,6.44,735,9255,102,284,Saikin Kono Sekai wa Watashi Dake no Mono ni Narimashita......
16914,8099,6.48,7.54,33,165,3,2,The Story of the Gatekeeper
16929,12948,8.63,8.39,140,816,8,2,Witches of the Forest of Solitude
16931,40123,7.9,7.95,30,556,3,10,Naruto - Digital Colored Comics
16944,6038,6.0,7.69,12,69,1,0,Boku no Koi no Hanashi Himegoto
16948,212013,8.77,8.63,389,8329,25,164,Gosu (The Master)
16950,7494,8.2,8.07,61,376,3,1,Halloween Night
16959,7681,8.0,7.98,30,354,1,2,Yokai Hunter
16963,4511,6.95,7.74,22,188,0,0,Witches Fly Through the Sky on Brooms
16965,11320,8.27,8.1,67,749,6,3,Furou Kyoudai
16972,91741,8.19,8.14,338,4906,40,77,Kekkon shite mo Koi shiteru
16975,7773,6.68,7.66,25,314,0,0,Odu-kun no Vita Sexualis
16976,183471,8.23,8.17,267,7442,29,234,Otonari Complex
16986,11200,8.19,8.04,42,500,2,0,Ou-sama no Koi Asobi
16987,193184,6.68,7.1,173,4008,35,103,Stellar Transformations
16988,34482,8.68,8.52,284,1661,17,2,Ganbare! Nakamura-kun!!
16989,5660,7.06,7.8,18,103,0,0,Amakute, Tsumetai
16993,3804,6.33,7.57,24,127,9,0,Angel
16994,5039,6.95,7.76,21,204,0,0,Harem Days
16996,15311,7.7,7.9,27,825,3,18,Magic Scroll Merchant Zio
16998,6573,8.51,8.23,74,577,7,2,Cluster of Life
17000,763308,8.08,8.07,833,24538,66,317,Sekai no Owari no Encore
17001,25372,8.19,8.07,73,1148,7,9,Survival
17003,9026,9.34,8.4,38,437,3,0,Canis
17004,10477,4.13,7.33,16,217,5,0,Fling Girls
17008,19836,8.02,8.0,109,888,2,7,Raising A Bat
17013,20806,8.25,8.15,139,888,4,6,Yondaime Ooyamato Tatsuyuki
17014,16688,5.6,7.04,53,1370,6,0,H-Mate
17019,131328,8.81,8.54,179,6800,27,168,Kakushigoto
17020,29598,8.13,8.05,80,1495,4,10,Chimamire Sukeban Chainsaw
17022,4227,8.4,8.11,40,444,10,0,Witch of the Old World
17034,3095,4.6,7.54,11,75,1,1,Gokuaku Drop
17038,9220,7.72,7.89,39,411,1,4,Her
17040,4886,7.13,7.7,38,270,1,0,Ningyo ga Fuchi
17044,4353,7.33,7.84,21,146,0,2,Kimi wa Tomodachi
17047,5446,5.22,7.16,32,115,0,5,Sakashima
17052,5228,7.0,7.84,10,151,0,1,Kawaiitte Itteyo
17055,5389,8.17,7.98,12,125,2,0,Tada, Kimi wo aishiteru
17056,3129,6.7,7.81,10,60,0,0,Hadaka no Ouji-sama
17062,4763,5.55,7.66,11,102,1,0,Anata o Ajiwaitai
17069,12732,8.53,8.07,19,587,5,0,Konbini Ojousama
17070,27694,7.59,7.7,184,1966,11,2,Nanai Sanami ga Kiratte Kurenai
17073,1044847,8.75,8.72,1789,38285,141,1158,Wotaku ni Koi wa Muzukashii
17080,12022,7.96,7.96,23,455,1,0,Kagefumi Merry
17081,11598,7.57,7.85,35,693,3,0,Fudanshi Koukou Seikatsu
17083,13906,6.74,7.73,19,420,5,2,Etten no Sora
17084,7004,7.36,7.88,11,215,2,4,Nightmare Catalog
17085,47377,7.12,7.76,26,1553,3,7,Boku no Hero Academia Smash!!
17091,6098,8.83,8.21,29,344,0,2,Shirobako White Summer Official Compilation Book
17094,70230,7.99,7.98,130,2121,48,112,Saraba, Yoki Hi
17098,49318,8.1,8.05,128,2896,23,107,Onnanoko Gare!
17114,4191,7.79,7.91,29,261,3,5,Nostradamus Love
17117,4092,6.79,7.76,14,107,0,0,Wasurene no Language
17119,48430,8.64,8.28,69,2083,20,28,Gaikotsu Shotenin Honda-san
17120,42381,8.08,8.01,50,2686,28,42,Watashi ga Iutoori ni Naru
17125,10126,7.94,7.95,64,550,5,0,Tamayura Kitsune
17126,9634,5.12,7.48,17,161,1,0,Aiomou Hito ~Sex Friend~
17127,2969,6.4,7.78,10,97,1,2,Yotteke! Otokomura
17129,4743,7.06,7.71,32,177,0,0,Dokuzetsu no S na Ore ga Jimi Riman ni Kuwaresou Desu
17133,3921,7.91,7.94,34,180,0,0,Shiro no Koro
17135,16437,8.63,8.44,206,1165,3,1,Eigyou Nika!
17139,4412,5.25,7.62,12,131,0,3,Dare ni mo Himitsu no Koi Monogatari
17141,4210,7.83,7.94,13,104,0,6,Dare mo Shiranai Heya
17142,4786,5.71,7.59,14,165,2,0,Otokonoko wa Hachimitsu
17148,6430,7.27,7.87,11,103,0,0,Mamiya Seitai Ningyouten
17150,4297,7.69,7.88,32,279,3,1,Neko Mahime
17151,9829,8.61,8.36,132,562,12,2,Then, I\'ll Go First
17158,6060,7.41,7.87,17,238,4,3,Nejishiki
17160,26118,7.38,7.73,53,1513,13,6,The End of Elysion
17161,47783,6.53,6.95,198,2991,9,38,Delusional Love
17162,11670,6.92,7.7,25,364,2,0,Kari Kare!!
17165,51186,8.54,8.23,69,1960,16,4,Bara Kangoku no Kemono-tachi
17169,2690,6.73,7.63,11,51,4,0,Maps and Shapes
17170,792021,8.86,8.8,1053,15236,238,2213,Ani no Yome to Kurashite Imasu.
17172,71221,7.12,7.57,73,2916,43,12,Tatoe Hai ni Nattemo
17174,4629,5.67,7.49,18,523,4,0,Youkai Ningen
17176,559180,7.58,7.65,378,13360,109,465,Mahou Shoujo Tokushuusen Asuka
17178,15557,7.94,7.95,95,757,6,1,Itou-san
17181,10223,6.41,7.7,17,343,6,17,Ore no Sora
17184,34127,8.35,8.19,111,2064,14,8,Shoujo Fujuubun
17187,14290,8.03,7.99,32,325,0,0,Haru wo Daiteita
17189,276208,9.06,8.91,523,12306,87,426,Arte
17190,5043,8.09,7.98,11,261,3,1,Oniichan to Issho
17195,4219,7.5,7.86,24,174,1,1,Ake Nure Goyou ni Furu Yuki wa
17198,4164,5.58,7.65,12,109,0,0,Aijin Ichiman Yen
17199,20605,7.49,7.67,140,2663,13,7,Higashi no Kurume to Tonari no Meguru
17206,118851,6.75,7.2,134,2617,25,0,Law of The Devil
17212,9629,7.42,7.82,31,276,0,0,Beast &amp; Feast
17213,31864,7.88,7.95,24,977,2,7,Kaisei no Caricature
17214,5530,8.0,7.97,21,135,1,0,Junjou
17215,11245,6.7,7.63,30,417,6,7,Isuzu no Counter
17216,5335,6.81,7.76,16,152,0,2,Canvas ni Kuchizuke wo
17217,6595,7.96,7.96,24,146,0,0,CUT
17218,52659,5.42,7.02,48,1196,7,4,Adonis Next Door
17224,15784,7.13,7.74,31,762,0,0,Fairy Tail Gaiden - Road Knight
17225,7080,7.66,7.85,50,289,1,0,Focus
17230,39631,6.28,6.83,173,2319,7,22,Gantz:G
17233,3976,7.44,7.87,16,87,0,0,Rakka Sokudo
17236,4527,7.48,7.86,21,164,1,2,Toiki Yori mo Yasashii
17241,5606,7.68,7.89,28,363,4,0,The White Witch and the Snow-Viewing Tea Party
17246,8153,8.12,8.02,43,328,1,5,Namida wo Yurushita Jigoku no Shisha
17250,20055,6.69,7.43,58,774,8,11,Ore no 100 Hanashime!!
17251,98380,7.99,7.98,101,3272,37,51,Dansan Joshi
17253,6418,7.47,7.87,19,229,2,0,Tokage Ouji
17255,3080,5.44,7.61,10,48,1,0,Forest Breeding Farm
17256,34111,8.2,8.11,128,1545,13,28,Otouto no Otto
17257,6161,6.85,7.78,13,237,1,5,Kanojo x Kanojo
17258,260713,8.61,8.51,420,14697,63,97,Demi-chan wa Kataritai
17263,3820,8.42,8.03,12,132,3,1,Touhou - Smiling Kokoro Education (Doujinshi)
17267,4836,8.14,8.02,35,154,0,0,Haikyuu!! - Caramel Panic (Doujinshi)
17269,5416,7.48,7.84,29,293,1,0,Hyouketsu Kiss Mate
17271,4735,7.65,7.89,20,176,1,0,Ryuuguu Fantastica
17273,17747,8.56,8.07,16,1250,7,0,Custom Maid!
17274,3441118,9.23,9.21,5660,72718,1296,5449,Kaguya Wants to be Confessed To: The Geniuses\' War of Love and Brains
17277,70886,8.25,8.04,28,1206,3,18,Kindaichi Shonen no Jikenbo R
17278,6925,6.76,7.65,29,374,2,0,Hakoniwa
17284,10419,7.02,7.64,44,422,0,0,Kimi wa Seiya ni Uso wo Tsuku
17287,3390,7.3,7.89,10,59,0,0,Watashi no Ouji-sama
17291,239787,8.5,8.4,363,4529,78,985,RED: Living On The Edge
17295,5482,6.0,7.71,12,117,0,0,Akuma to Tsuki no Yoru
17299,6142,7.74,7.88,46,445,2,2,Yurayura, Yureru
17303,5948,4.82,7.58,11,189,1,0,Love &amp; Sex
17307,14090,8.94,8.14,18,538,5,2,Kakafukaka
17309,6941,7.53,7.9,15,161,0,0,Love Letter Of Flowers
17311,8533,6.82,7.77,17,256,2,0,Yuri Danshi-kun
17312,17637,8.17,8.01,18,338,6,0,Mahou Shoujo Tart\\u2605Magica: The Legend of &quot;Jeanne d\'Arc&quot;
17315,9466,8.24,8.02,21,351,0,0,Koi ga Odoru New Town
17317,74217,8.22,8.16,261,3929,39,132,Acaria
17320,6186,7.09,7.78,22,145,0,0,Plus 20cm no Kyori
17324,50648,8.26,8.13,101,2652,20,19,Short Cake Cake
17325,2638,6.58,7.77,12,91,0,0,Sonoki ni Sasenaide
17327,10281,7.33,7.84,21,364,1,0,Bukiyou na Silent
17328,5635,8.43,8.03,14,267,2,0,Sono Hoshi o Bokutachi wa Koi to Yobu Koto ni Suru.
17329,13868,8.0,7.95,13,661,3,0,Kyou Kara Mongen 7:00 Desu
17333,2874,7.53,7.87,19,119,3,2,Oishii Kimi List
17337,20343,4.69,7.48,13,314,2,0,Choukyou Kareshi
17342,346587,9.3,9.27,4114,17489,228,509,Machida-kun no Sekai
17343,15922,8.7,8.49,198,1170,2,5,Neon Sign Amber
17344,5757,5.8,7.65,11,94,0,1,Magical\\u2605Travel Boy
17347,7751,5.72,7.56,18,190,0,0,Shinkon Gokko de Itoshite
17354,2763,7.36,7.85,12,84,0,1,Michi to no So Good
17356,2823,6.08,7.68,12,98,1,0,Sophist no Aku Heki
17360,4661,6.1,7.59,20,132,1,3,Kare wa Tomodachi
17363,2806,6.55,7.79,11,91,0,0,Hajimari no Ao
17365,4537,7.33,7.87,15,128,2,0,Toremororetora
17378,12848,8.0,7.98,78,526,0,0,Yatamomo
17383,2988,6.0,7.68,11,117,0,0,Shinigami no Aria
17384,55469,5.08,6.47,87,1265,60,212,Holiday Love - Fuufukan Renai
17386,3216,7.47,7.86,18,173,0,1,Lien no Tou yori
17389,7188,7.3,7.65,73,470,2,0,Transient Dreams of Transient Things
17392,7868,8.78,8.11,18,272,4,5,Kamunabi
17393,33877,9.21,8.46,52,1256,14,72,The Case Records of Professor Munakata
17395,29194,8.16,8.04,49,1108,10,9,Mahou Shoujo Nante Mou Ii desu kara.
17396,15245,7.49,7.77,57,850,1,2,Darenimo Naisho de
17397,546413,8.4,8.35,649,13377,93,1720,Ueno-san wa Bukiyou
17398,18945,7.56,7.9,16,528,4,0,Daidai Boshi
17401,4443,5.77,7.66,13,111,1,1,Sensual Trigger
17403,4616,5.67,7.61,15,110,2,0,Kemono Ni Botsuraku Ojousama
17404,3537,6.27,7.7,15,86,0,1,Spicy Recipe
17405,4521,6.41,7.53,32,147,3,6,R-15 Horror
17408,3113,7.4,7.9,10,73,0,4,Kuma-san to Issho
17409,3390,6.93,7.78,15,96,0,0,Replay
17415,9471,8.91,8.24,33,395,5,17,I am deaf
17418,3255,7.0,7.8,15,119,1,0,Koi
17424,3490,7.08,7.83,13,110,1,3,Senaka no Otoko
17430,42730,6.0,7.38,34,1351,24,0,Golosseum
17433,237342,7.5,7.56,601,7095,93,291,Happy Sugar Life
17434,3458,7.25,7.86,12,145,4,0,My Sweet Honey?
17438,3770,6.39,7.55,28,158,1,0,Utaenai Fairy
17454,8214,5.75,7.61,16,454,3,4,Mephistopheles wa Dare?
17460,8819,5.73,7.7,11,235,4,2,Majo no Koi wa Kindan to Haitoku de Tsukurareru
17469,6024,6.0,7.65,16,170,1,0,Karada de Shibaranai de
17472,5203,6.08,7.61,12,128,2,2,Kinjirareta Ai no Kajitsu
17475,25805,8.08,8.02,72,1704,6,2,Chikyuu no Owari wa Koi no Hajimari
17476,6343,6.9,7.69,29,408,1,2,Nekura Musume to Internet
17496,3965,8.5,8.1,26,147,4,0,Onee-chan no Imouto
17497,4423,6.15,7.7,13,78,2,0,God Virgin
17500,6735,7.09,7.86,11,231,0,0,Teppen!
17501,5093,6.5,7.77,12,215,1,0,Taranta Ranta
17506,154268,7.49,7.68,130,6445,43,17,Midara na Ao-chan wa Benkyou ga Dekinai
17507,212456,8.3,8.26,618,6540,61,265,Swap &hArr; Swap
17510,107426,8.66,8.53,364,4033,25,171,Mujang
17511,75650,8.21,8.08,78,1975,10,58,Korosensei Quest!
17517,6622,3.22,7.1,18,211,3,0,Zoku Sensei no Okiniiri!
17519,2631,7.07,7.82,14,57,1,0,Snow White \'94
17520,13176,4.53,6.91,36,432,4,3,Sensei no Okiniiri!
17522,3959,7.07,7.83,15,109,2,0,Ashita wa Kyouso-sama
17532,5607,7.36,7.84,22,91,2,0,Katakoi
17538,8736,6.35,7.68,17,264,1,0,Anata ga Watashi to Kurashitara
17543,12560,7.27,7.76,26,299,4,59,Green &amp; Blue
17549,3470,7.5,7.87,22,183,0,0,Guutara Renai no Seihou
17557,5893,6.6,7.81,10,244,0,0,Hajimari wa Sayonara
17561,133432,8.22,8.16,269,4375,18,178,Pop Team Epic
17562,882282,5.97,6.16,781,19626,173,758,Infection
17563,224171,5.68,6.36,193,5646,29,111,Silver Gravekeeper
17564,15249,6.04,7.18,57,606,8,11,Urban Tales
17569,35865,6.25,6.87,145,1163,24,13,Kiriko
17579,8444,6.4,7.8,10,190,15,0,Ginga Densetsu Weed
17580,4599,7.36,7.9,11,89,1,0,Fugitto Amor
17581,4661,7.38,7.87,16,132,0,0,World End Garden
17588,3773,8.1,7.98,11,174,2,0,Seiten ni Tsurugi wo Kazase
17595,2518,7.87,7.95,15,72,1,0,Sora ni Saitara
17604,9134,7.89,7.94,53,392,5,2,Bocchan to Osawagase Maid
17607,33183,8.71,8.28,59,1487,12,12,Nightmare Funk
17622,27586,6.72,7.74,18,1245,5,1,I Am A Killer Maid
17624,47080,8.24,8.15,160,1443,18,57,Konyakusei
17626,59090,8.11,8.03,72,2211,18,39,Kimi wa Kawaii Onnanoko
17628,10590,7.0,7.81,14,330,2,0,Hitotsu Yane no Shita no Kedamono
17630,5136,7.0,7.84,12,173,0,0,Oazuke Shitsuji
17643,4433,7.5,7.89,16,157,0,0,Tobenai Washi Ouji
17647,3292,6.8,7.67,10,76,1,0,Private Aroma
17660,46574,8.1,8.02,60,1936,14,52,After School Dice Club
17661,125387,7.36,7.48,345,4558,34,177,Toumei Ningen Kyoutei
17665,16589,6.79,7.7,24,929,5,0,Zhaohuan Wansui
17666,27889,8.99,8.65,166,1306,10,15,Majo to Neko no Hanashi
17667,12529,7.89,7.94,47,488,8,0,Hana no Namae
17669,20135,7.34,7.7,58,902,7,43,Babel
17689,11144,7.27,7.73,11,303,1,5,Akagi Familia
17693,4307,7.2,7.88,10,182,1,0,Kanashi no Homura
17694,355108,8.99,8.87,600,11896,62,608,Shinmai Shimai no Futari Gohan
17695,208003,8.41,8.25,135,5787,39,129,Mahouka Koukou no Rettousei - Raihousha-hen
17696,162160,8.33,8.22,192,6997,30,219,Strange and Beautiful
17700,5342,7.0,7.85,10,176,0,2,Kindan no Koibito
17702,10677,7.76,7.84,130,877,2,1,Tomodachi Ijou no Koto, Shitai
17709,4053758,8.94,8.93,6457,84332,852,4441,Kumo Desu ga, Nani ka?
17710,227770,9.22,9.17,1809,13682,95,655,Helck
17711,3832,6.9,7.85,10,113,0,0,Nobody Knows
17712,11440,8.19,8.05,47,537,0,0,Oita ga Sugiru wa Koneko-chan
17714,81467,7.14,7.47,125,1783,21,82,Hotarubi no Tomoru Koro ni
17720,1985502,9.05,9.02,3755,52865,545,3002,Koushaku Reijou no Tashinami
17723,2503,8.2,7.99,10,71,1,0,Santa Claus wa Blue
17724,5307,7.93,7.96,14,102,1,1,Christmas no Mahou
17726,2865,7.71,7.92,14,120,1,0,The Flustered Shabby Santa Claus
17727,15753,7.96,7.96,23,588,4,1,Shiranuisan wa Oni ga Mienai
17729,8445,7.31,7.78,29,401,1,0,Gomen ne Idol-kun
17731,6660,7.2,7.82,20,130,0,0,Kyoudai Biyori
17733,106021,6.06,6.36,448,4270,54,52,Batou Shoujo
17735,13013,7.04,7.51,77,549,0,2,Koori ga Tokeru no o Matteru
17736,9470,7.64,7.78,109,648,1,1,Houkago Edge
17741,3221,8.0,7.97,10,93,2,0,Amiami Romance
17742,7717,7.6,7.91,10,290,1,18,Zoccha no Nichijou
17753,39233,4.96,7.27,24,1025,10,3,Kamisama to Unmei Kakumei no Cross Thesis
17755,108293,6.45,6.92,181,3889,12,134,Brawling GO!
17759,5025,7.38,7.8,32,286,0,0,Purikyuu
17765,5741,8.51,8.13,35,289,4,5,Miku to Neo
17766,8812,5.0,7.19,22,168,0,0,Eroman: Paper, Pen &amp; Sex!!
17767,3417,7.89,7.95,27,144,0,6,Tenkousei, Ridatsu Suru
17769,5414,7.26,7.81,23,166,0,0,Zutto Issho ni Kurashimashou
17772,3220,6.73,7.74,12,111,0,0,Sureta Hoshi to Raspberry
17774,57950,7.71,7.83,94,1009,6,19,Yarichin \\u2606 Bitch Club
17778,22063,7.96,7.96,24,640,9,9,10-manbun no 1
17781,9956,4.55,7.1,21,480,6,0,Sow
17782,215097,8.96,8.8,404,10895,52,7,Somali to Mori no Kami-sama
17783,7154,5.31,6.97,49,212,4,2,Sacrifice Mansion
17785,5843,5.88,7.2,48,233,6,8,Fitting
17786,77588,6.98,7.22,256,3771,39,179,Shounen Shoujo
17787,6572,7.87,7.94,23,258,4,2,Grateful Dead
17792,11514,7.75,7.89,44,440,0,0,Ani no Chuukoku
17794,9331,5.79,7.55,19,291,1,1,R-18
17801,82608,8.35,8.21,144,3108,56,339,Ashi-Girl
17802,5588,6.88,7.66,32,201,0,0,Itoshi no Mirai-kun
17803,6576,6.73,7.76,11,101,2,0,SCATTER - Wish You Were Here
17804,45438,7.46,7.78,50,2604,15,12,Hensoku-kei Quadrangle
17806,3681,7.18,7.82,17,89,4,0,Canned Cat Food Batch
17812,1447466,7.34,7.37,1349,38670,144,1346,Kouritsu Kuriya Madoushi, Daini no Jinsei de Madou wo Kiwameru
17819,29644,8.01,7.99,94,1147,12,2,Escape Journey
17821,31717,6.55,7.8,11,901,3,0,Re:BIRTH 2 - The Life Taker
17822,5076,8.93,8.36,56,429,3,2,Space Profile
